5.6	8.41	9.36	754.8	4.9	2.7	0.012	0.79
5.7	8.42	9.51	754.2	4.9	2.7	0.012	0.78
5.8	8.38	9.43	753.2	4.6	2.7	0.01	0.79
5.7	8.3	8.77	754.9	4.7	2.7	0.011	0.78
5.6	8.32	8.88	755.5	5.1	2.7	0.014	0.8
5.3	8.34	9.26	756.4	5.3	2.7	0.018	0.8
5.6	8.34	9.45	756.8	5.8	2.7	0	0.8
5.8	8.36	9.65	751	5.7	2.8	0.024	0.78
5.5	8.33	9.46	754.4	6.2	2.8	0.014	0.8
5.2	8.32	9.45	756.5	5.9	2.8	0.016	0.78
4.9	8.3	9.35	758.8	5.2	2.7	0.011	0.78
4.6	8.28	9.25	760.2	5.2	2.7	0.027	0.75
5	8.3	9.38	760.8	5.4	2.7	0.011	0.79
5.3	8.31	9.53	754.6	5.7	2.8	0.022	0.75
5	8.29	9.5	758.2	6.2	2.7	0.012	0.76
4.8	8.26	9.07	760.7	5.5	2.6	0.011	0.76
4.6	8.24	8.97	765	5.2	2.6	0.011	0.76
4.3	8.24	9.33	768.4	5	2.6	0.009	0.77
4.4	8.28	9.35	768.1	5.5	2.6	0.006	0.76
4.7	8.27	9.21	767.1	4.9	2.6	0.007	0.75
4.6	8.24	9.01	766.6	5.4	2.6	0.006	0.75
4.6	8.22	8.82	767.8	5.4	2.6	0.005	0.74
4.6	8.19	8.59	768.5	5	2.5	0.004	0.75
4.1	8.19	8.87	771.7	4.9	2.6	0.018	0.75
4.1	8.22	9.14	844	5.5	2.5	0.088	0.71
4.1	8.25	9.46	844.9	6.1	2.5	0.071	0.78
3.8	8.24	9.75	852	5.8	2.4	0.061	0.8
3.4	8.24	9.96	862.5	5.4	2.3	0.06	0.76
3.4	8.22	9.55	871.8	5.2	2.3	0.057	0.77
3.5	8.21	9.38	874.4	5.3	2.3	0.061	0.77
4	8.22	9.61	875.8	5.2	2.3	0.057	0.76
4.3	8.24	9.55	871.7	4.9	2.4	0.055	0.78
4.1	8.21	9.3	876.1	4.8	2.3	0.057	0.75
4	8.21	9.33	879.7	5.2	2.3	0.057	0.77
3.8	8.2	9.25	885.1	5.1	2.2	0.059	0.76
3.7	8.2	9.23	891.7	5.2	2.2	0.064	0.75
4	8.23	9.38	892.2	5	2.4	0.055	0.76
4.7	8.22	9.15	878.1	4.8	2.3	0.056	0.77
4.4	8.21	9.19	878.5	4.7	2.2	0.058	0.76
4.2	8.2	9.1	883.9	4.6	2.3	0.057	0.75
4	8.2	9.07	887.3	5.2	2.2	0.056	0.74
3.9	8.18	9.04	891.6	5.3	2.1	0.052	0.76
4.1	8.21	9.2	891	4.9	2.3	0.049	0.77
4.6	8.21	9.11	883.7	4.8	2.4	0.054	0.77
4.4	8.19	9.32	883.6	4.9	2.2	0.058	0.75
4.3	8.18	9.02	885.2	4.7	2.2	0.055	0.77
4.1	8.17	8.9	889.4	4.7	2.2	0.055	0.76
4.1	8.15	8.87	892.7	4.7	2.3	0.065	0.78
4.3	8.19	8.85	892.5	5.4	2.2	0.055	0.77
4.6	8.18	8.89	885.9	4.8	2.3	0.056	0.78
4.1	8.15	8.5	881.1	5.5	2.3	0.06	0.77
4	8.08	8.11	887.6	6.3	2.2	0.063	0.78
3.8	8.01	7.63	897.3	6	2.2	0.068	0.79
3.2	7.98	7.75	910.6	5.4	2.2	0.066	0.76
3.4	7.98	7.73	918.6	5.2	2.3	0.057	0.79
3.4	8	7.83	912.6	5.5	2.5	0.061	0.82
3.4	7.97	7.93	923.8	5.3	2.4	0.06	0.8
3.2	7.96	7.73	934.1	4.9	2.3	0.06	0.79
3.1	7.95	7.65	940.4	4.6	2.2	0.057	0.8
3.1	7.95	7.6	945.5	5.2	2.3	0.068	0.82
3.4	7.96	7.69	950	4.8	2.3	0.054	0.81
3.4	7.97	7.92	949.8	5.7	2.3	0.06	0.85
3.8	7.93	8.19	776.5	5.9	2.6	0.069	0.87
3.7	7.92	8.34	777	8.5	2.6	0.069	0.86
3.5	7.92	8.88	781.9	10	2.6	0.082	0.83
3.4	7.92	8.8	788	13.6	2.7	0.089	0.8
3.7	7.94	8.57	785.9	16.1	2.8	0.101	0.74
3.4	7.96	8.71	781.2	21.6	2.9	0.113	0.7
3.5	7.97	9.83	789.8	24.1	2.9	0.134	0.72
3.4	8.02	9.47	802.1	25.4	2.7	0.14	0.82
3.2	8.03	9.7	807.2	24	2.7	0.145	0.88
3.1	8.05	9.75	818.6	24	2.7	0.141	0.99
3.2	8.08	10.02	815.1	23	2.9	0.147	0.98
3.2	8.09	9.99	812.1	22.3	2.9	0.144	1.1
3.5	8.07	10.14	821.7	21.6	2.8	0.152	1.18
3.5	8.09	10.35	833	20	2.8	0.15	1.18
3.4	8.09	10.54	842.5	18.5	2.9	0.15	3.35
3.4	8.09	10.7	857.7	17.9	2.8	0.169	3.71
3.5	8.12	11.01	862.2	16.7	3.1	0.176	3.88
3.5	8.15	11.11	865.6	16.2	2.8	0.187	4.12
3.2	8.1	11.05	880.7	15	2.7	0.181	4.51
3.2	8.06	10.94	894.6	14.5	2.7	0.176	5.07
3.1	8.04	10.75	904.7	14.4	2.7	0.187	5.49
3.1	8.02	10.77	909.1	13.4	2.6	0.198	5.41
3.5	8.09	11.18	904	13.3	2.6	0.223	5.54
3.6	8.06	11.02	901.7	13.2	3.1	0.192	5.91
3.8	8.06	11	880.9	12.6	3.1	0.248	5.57
3.8	8.04	10.72	887.1	12.3	3.1	0.241	5.76
3.7	7.98	10.8	898.4	12	3	0.242	5.76
3.5	7.91	10.03	910.4	11.3	3.1	0.272	7.76
3.8	7.9	9.87	921.7	11.4	3.2	0.291	8.25
3.9	7.93	9.97	897.8	11	3.2	0.311	7.94
3.8	7.9	9.93	920.5	11.1	3.2	0.31	8.26
3.7	7.88	9.57	925.5	10.7	3.1	0.325	8.2
3.8	7.86	9.48	923.1	10.7	2.9	0.325	8.04
3.8	7.86	9.5	926.3	10.2	2.9	0.317	7.82
4.1	7.89	9.72	930	10.6	3	0.32	8.08
4.4	7.83	9.52	927.1	10.1	3.2	0.309	7.46
4.4	7.82	9.39	926.2	10	3	0.336	8.22
4.3	7.81	9.25	931.6	9.9	2.8	0.317	8.42
4	7.83	9.22	927.3	9.8	2.9	0.315	8.43
4	7.82	9.18	931.3	8.8	3	0.305	8.09
4.4	7.83	9.49	930.5	9.1	3	0.298	8.13
4.7	7.84	9.58	930	9.4	3.1	0.292	8.31
4.4	7.86	9.98	931.1	8.8	2.9	0.303	8
4.6	7.85	9.94	929.6	9	2.9	0.286	8.21
4.4	7.85	10.67	928.5	9.4	3	0.286	8.06
4.4	7.8	9.06	931.9	8.3	2.9	0.283	8.32
4.8	7.82	9.09	930.7	8.4	3	0.295	8.34
4.8	7.79	8.96	933.6	8.4	2.9	0.298	8.69
4.7	7.79	9.15	936.7	8.3	2.9	0.302	8.56
4.7	7.77	8.86	934.4	7.9	2.9	0.298	8.67
4.7	7.76	8.64	932	7.7	3	0.299	8.52
4.7	7.76	8.44	935.3	7.9	2.9	0.302	8.68
5.1	7.76	8.49	934.7	7.3	2.8	0.294	8.21
5.2	7.76	8.59	936	7	2.7	0.294	8.33
4.9	7.83	9.13	935.8	7.6	2.8	0.291	8.04
4.9	7.78	8.76	931.8	7.5	2.8	0.285	8.27
4.9	7.79	8.87	929.2	7.6	2.9	0.285	8.31
4.9	7.78	8.45	933.3	7.5	2.8	0.277	8.02
5	7.78	8.69	932.2	7.3	2.7	0.277	8.17
5.3	7.75	8.24	933.1	6.8	2.7	0.271	7.94
5.2	7.74	8.1	933.9	6.6	2.7	0.276	8.37
5	7.77	8.6	932.5	6.4	2.8	0.27	7.98
4.9	7.72	7.81	933.7	6.4	2.8	0.268	8.42
4.7	7.7	7.54	939.3	6.3	2.8	0.282	8.06
5.2	7.72	7.75	945.2	6.3	2.8	0.277	8.31
5	7.76	8.4	940.6	6.7	2.8	0.27	8.33
5	7.82	8.83	940.1	8	3.1	0.295	8.5
4.9	7.81	8.97	944.9	6.8	2.8	0.283	8.27
4.9	7.77	8.56	944.4	7.5	2.8	0.277	8.47
4.9	7.75	8.14	949.7	7	2.8	0.279	8.28
5	7.77	8.61	948	7	2.8	0.282	8.11
5.1	7.79	9.21	950.9	7.3	2.8	0.282	8.33
5.2	7.84	9.41	947.5	7.2	2.9	0.278	8.24
5.1	7.77	8.95	953.8	7.4	2.8	0.265	8.22
4.9	7.79	10.3	952.4	7.6	2.9	0.275	8.14
4.6	7.74	7.96	960.3	6.9	2.8	0.27	8.82
4.9	7.78	8.83	961	7	2.8	0.288	8.59
5.3	7.74	8.24	957	6.9	2.7	0.282	8.57
5.2	7.71	7.77	954.2	7.3	2.8	0.292	8.69
5.1	7.69	7.58	954.3	7	2.8	0.299	8.82
5	7.68	7.65	955	6.5	2.8	0.3	8.97
4.7	7.68	7.25	961.9	6.3	2.8	0.298	8.79
5	7.7	7.73	960.2	6.9	2.9	0.3	8.97
5.3	7.7	7.74	958.5	6.4	2.8	0.3	8.86
5.2	7.69	7.23	957.8	6.4	2.8	0.302	8.82
5	7.68	7.29	960.5	7	2.8	0.307	8.95
4.8	7.68	7.2	963.5	6.9	2.9	0.303	8.76
4.6	7.68	7.26	971.7	7.1	3	0.305	9.24
5.1	7.52	9.24	1153.1	6.9	2.8	0.303	8.8
5.3	7.54	6.44	1154	5.7	2.7	0.31	8.76
5	7.54	6.4	1154	5.8	2.7	0.301	8.99
4.7	7.53	6.21	1164.8	6.1	2.7	0.297	8.87
4.6	7.53	6.01	1169.9	6.1	2.7	0.295	9.08
4.4	7.52	5.79	1178.5	6	2.7	0.295	9.15
4.8	7.53	6.24	1171.9	5.9	2.7	0.294	8.92
5.3	7.51	5.88	1156.3	6.1	2.8	0.297	8.79
5	7.51	8.18	1160	6	2.8	0.304	9.21
4.9	7.51	5.82	1164.8	5.8	2.7	0.305	8.95
4.6	7.51	5.84	1169.6	6.2	2.8	0.299	8.93
4.4	7.51	5.8	1175.6	6.3	2.7	0.302	9.1
4.8	7.52	6.27	1168.4	6.4	2.8	0.307	8.99
5.2	7.52	6.15	1152.2	6.3	3.1	0.307	9.2
5.3	7.51	5.88	1153.7	5.6	2.8	0.312	8.98
5	7.52	6.2	1159.8	5.8	2.7	0.303	9.01
4.7	7.52	5.83	1170.6	5.6	2.7	0.296	9.06
4.6	7.52	5.68	1178	5.7	2.7	0.295	9.05
5	7.53	6.15	1170	5.9	2.9	0.296	8.66
5.2	7.53	6.17	1158.9	5.4	3	0.302	9.08
5.2	7.5	5.66	1157.8	5.8	2.8	0.302	9.12
5	7.5	6.01	1160.7	5.9	2.8	0.293	9.14
4.8	7.5	    5.5	    1170.7	5.9	2.8	0.287	8.98
4.7	7.5	    5.38	1175.8	5.3	2.7	0.287	8.9
4.9	7.52	5.71	1164.3	5.7	2.9	0.28	8.93
5	7.54	6.27	1154.1	6.4	3	0.292	9.2
4.7	7.56	6.83	1159.7	6.8	3.1	0.303	9.3
4.6	7.54	6.29	1174.4	6.1	3	0.308	9.23
4.4	7.52	6.25	1188.2	6.5	2.8	0.303	9.64
4	7.5	    5.33	1208.1	6.3	2.8	0.311	10.24
3.9	7.49	5.1	    1227.6	6.9	2.6	0.329	10.42
3.8	7.5	    4.98	1230.6	6.2	2.7	0.336	10.58
3.5	7.48	4.64	1233.2	6	2.8	0.349	10.81
3.3	7.48	5.4	    1237.4	7	2.9	0.356	11.14
3	7.51	4.99	1242	7.6	3.1	0.37	11.41
2.6	7.55	6.16	1246	12.6	2.9	0.376	11.34
2.7	7.6	    6.85	1240.5	17.8	3	0.377	11.2
2.4	7.64	7.71	1044.7	20.8	2.9	0.371	11.37
2.4	7.65	7.57	1022.6	20.6	3	0.373	11.29
2.3	7.67	8.31	1017.6	19.5	2.9	0.369	11.72
2.3	7.68	8.67	1021.2	17.6	2.9	0.366	11.46
2.3	7.69	8.28	1024.9	17.8	2.8	0.363	11.53
2.4	7.71	8.99	1010.8	17.9	2.9	0.365	11.46
2.4	7.71	8.48	1010.4	18.9	2.9	0.366	11.48
2.4	7.71	8.58	1004.8	18.6	3	0.372	11.34
2.4	7.7	9.84	1004.3	19.9	3	0.38	11.55
2.3	7.69	8.81	1005.6	19.7	3	0.388	11.47
2.3	7.69	9.71	1005	19.7	3	0.39	11.68
2.6	7.71	8.71	1013.6	20.2	2.9	0.388	11.6
2.8	7.7	9.56	1004.2	21.4	2.9	0.388	11.59
2.6	7.69	8.69	1002.1	20.4	2.9	0.391	11.65
2.6	7.68	8.99	1000.9	21.6	3	0.393	11.86
2.6	7.69	8.86	1006.5	21	3	0.394	11.72
2.6	7.69	8.79	1005.2	20.2	2.9	0.392	11.62
2.9	7.69	8.89	1008.6	19.8	2.9	0.395	11.58
3	7.69	8.7	1004.6	21.3	2.9	0.4	11.84
2.9	7.68	8.65	1002.9	20.4	2.9	0.393	11.7
2.9	7.67	9.41	1002.9	20.3	3	0.397	11.43
2.9	7.67	8.78	1003	20.6	2.9	0.395	11.68
2.9	7.67	8.48	1006.8	19.3	2.8	0.397	11.6
3.1	7.68	9.03	1010.6	20	3.1	0.397	11.94
3.2	7.68	8.92	1008.8	19.3	2.9	0.39	11.77
3.1	7.67	8.53	1004.7	19.3	3	0.392	11.87
3.1	7.66	8.6	1005.8	19.4	2.9	0.395	11.74
3.1	7.66	8.55	1013.3	19.4	2.9	0.395	11.61
3.1	7.65	8.37	1010.8	19.8	2.9	0.391	11.66
3.4	7.66	8.85	1016.2	18.5	3	0.386	11.69
3.5	7.66	8.41	1008.9	19.1	2.8	0.388	11.58
3.4	7.64	8.68	1009.9	17.5	2.9	0.391	11.53
3.4	7.63	8.51	1008.4	17.6	2.9	0.384	11.78
3.4	7.63	8.28	1015.9	16.1	3	0.386	11.76
3.4	7.62	8.56	1010.1	20.4	2.9	0.384	12
3.7	7.63	9.37	1011.2	15.2	2.9	0.383	11.79
3.7	7.63	8.28	1009.4	15.2	2.9	0.389	11.84
3.7	7.62	8.24	1015.6	16.1	3	0.379	11.75
3.7	7.61	7.81	1017.1	15.9	2.9	0.378	11.95
3.5	7.61	7.72	1018.2	15.7	2.8	0.376	11.96
3.5	7.61	8.06	1021.2	15.1	2.8	0.372	11.67
3.8	7.62	7.86	1025.8	14.3	2.9	0.368	12.05
3.8	7.62	8.54	1021.3	14.8	2.9	0.367	11.84
3.8	7.61	7.99	1018.7	15.6	2.9	0.363	11.8
3.8	7.6	7.66	1022.3	15	2.9	0.368	11.87
3.8	7.6	7.68	1025.6	13	2.9	0.371	11.82
3.8	7.6	7.92	1022.9	13.9	2.9	0.366	11.95
4	7.62	7.8	1020.6	13	3	0.362	12.11
4.1	7.62	7.68	1020.5	12.1	3	0.359	11.86
4	7.6	8	1021.5	12.7	2.9	0.359	12.08
4	7.6	7.7	1021.8	13.2	3	0.357	11.81
4	7.59	7.53	1020.2	10.9	3	0.358	11.94
4.1	7.59	7.5	1017.2	11.7	3	0.351	11.93
4.3	7.61	8.65	1024	10.8	2.9	0.349	11.26
4.4	7.63	7.72	1016.8	6.6	2.7	0.354	11.66
4.1	7.62	7.62	1030.3	6.6	2.7	0.358	12
4.1	7.62	7.44	1037.4	5.8	2.5	0.346	11.43
4	7.62	7.42	1055.1	5.5	2.5	0.338	12.29
3.9	7.61	7.5	1057.2	5.8	2.5	0.326	12.3
4	7.63	7.61	1061.1	5.6	2.5	0.308	12.76
4.1	7.65	7.9	1057.5	5.5	2.5	0.304	12.41
4	7.63	7.62	1060.4	5.6	2.5	0.311	12.53
4	7.62	7.64	1056.1	5.7	2.7	0.31	12.12
4.1	7.62	7.49	1048.1	5.4	2.7	0.32	11.88
4.1	7.61	7.27	1050.6	5.1	2.7	0.321	11.58
4.3	7.63	7.65	1059.9	5	2.7	0.323	12.18
4.6	7.67	8.1	1054.3	5.4	2.7	0.298	11.68
4.3	7.65	7.94	1059.1	5.2	2.6	0.31	12.37
4.4	7.63	7.51	1052.1	5.2	2.9	0.305	11.42
4.4	7.62	7.29	1042.7	4.9	2.9	0.312	11.43
4.4	7.61	7.15	1049.9	5	2.7	0.315	11.88
4.4	7.64	7.53	1061.1	5	2.6	0.312	11.55
4.7	7.65	8.02	1043.4	5.2	2.9	0.305	12.14
4.6	7.64	8.28	1045.3	5.5	2.8	0.313	12.16
4.5	7.62	7.56	1049.4	5	2.8	0.306	12.18
4.4	7.6	7.26	1053.6	4.8	2.7	0.301	12
4.4	7.59	7.15	1053.2	4.7	2.7	0.299	11.92
4.8	7.63	7.68	1052.3	4.8	2.7	0.291	11.97
4.9	7.68	8.41	1052.4	5.1	2.7	0.288	11.99
4.8	7.65	7.97	1053.7	5.3	2.8	0.292	11.84
4.7	7.61	7.46	1053.3	4.7	2.7	0.293	11.83
4.6	7.61	10.45	1054.9	5	2.7	0.292	11.96
4.5	7.6	7.56	1058	4.4	2.7	0.291	11.76
4.9	7.63	7.56	1059.4	4.9	2.6	0.286	11.73
4.9	7.69	8.28	1063.9	5.1	2.7	0.283	11.59
4.7	7.66	7.85	1066.2	4.9	2.7	0.29	11.5
4.7	7.61	7.34	1050.7	4.6	2.9	0.281	11.68
4.7	7.6	7.29	1047.6	4.9	2.9	0.289	11.93
4.7	7.6	7.15	1058.7	4.8	2.8	0.291	11.68
4.9	7.65	7.65	1069.8	4.6	2.6	0.296	11.45
5	7.71	8.32	1063.6	4.9	2.7	0.285	11.77
4.8	7.68	8.1	1075.2	5	2.5	0.283	12.13
4.7	7.64	7.33	1071.7	4.7	2.6	0.276	11.53
4.8	7.61	7.35	1066	4.5	2.8	0.279	11.66
4.7	7.6	7.18	1065.5	4.1	2.6	0.278	12.05
5	7.64	7.39	1065.5	4.2	2.7	0.277	11.55
5	7.71	8.26	1075	5	2.6	0.277	12.08
4.7	7.7	8.28	1082.8	5	2.5	0.271	12.46
4.9	7.65	8.76	1063.7	4.2	2.8	0.257	11.17
5	7.62	7.25	1054.9	4.5	2.8	0.281	11.64
5	7.61	7.16	1057	4	2.9	0.281	11.9
5.1	7.65	7.82	1053.2	4.7	2.9	0.281	11.57
5.2	7.73	8.66	1048.6	5	2.9	0.284	11.48
5	7.71	8.28	1048	4.8	3	0.289	11.71
4.9	7.65	7.71	1049.5	4.2	2.9	0.287	11.81
4.9	7.63	10.58	1052.8	4.4	2.9	0.288	11.49
4.8	7.62	7.27	1054.7	5.2	2.9	0.286	11.7
5.2	7.68	7.97	1056.2	4.7	2.9	0.286	11
5.3	7.77	8.86	1053.9	5	2.9	0.288	11.58
5.2	7.74	8.66	1054.9	5.2	2.7	0.293	11.59
5	7.69	8	1058.4	4.9	2.7	0.291	11.86
4.9	7.67	7.71	1062.5	4.5	2.7	0.279	11.7
4.9	7.65	7.62	1064.8	4.7	2.8	0.282	11.88
5.3	7.71	8.33	1060.7	4.5	2.9	0.278	11.33
5.4	7.81	9.16	1176.5	4.9	2.8	0.288	11.18
5.3	7.77	8.77	1191.5	5.3	2.5	0.298	11.86
5.2	7.72	8.08	1192.8	4.8	2.5	0.279	11.77
5.2	7.7	7.97	1194.2	5	2.5	0.278	11.53
5.1	7.69	7.71	1194.4	4.8	2.5	0.278	11.73
5.4	7.75	8.4	1197.3	5.2	2.5	0.279	11.52
5.6	7.87	9.46	1186	6.1	2.7	0.279	11.71
5.3	7.8	8.9	1194.2	5.4	2.7	0.294	11.67
5.2	7.74	8.3	1193.3	5.2	2.7	0.288	11.9
5.1	7.71	8.19	1199.3	4.7	2.6	0.286	11.96
5.1	7.71	7.95	1203.8	4.5	2.6	0.285	11.94
5.4	7.78	8.8	1195.4	4.8	2.6	0.285	11.48
5.6	7.89	9.92	1184.9	6	2.7	0.296	11.95
5.2	7.86	9.62	1192.9	5.2	2.7	0.302	11.93
5.2	7.78	8.96	1193.5	4.9	2.7	0.295	11.96
5.2	7.75	8.64	1194.4	5.2	2.6	0.294	11.91
5.2	7.74	8.48	1202.5	4.9	2.6	0.294	12.14
5.3	7.79	8.93	1199.3	5.4	2.7	0.296	12.01
5.6	7.9	9.92	1190.9	5.9	2.7	0.289	11.95
5.3	7.88	9.99	1195.2	5.3	2.8	0.303	12.17
5.2	7.84	9.61	1195.8	5.1	2.7	0.303	12.08
5.2	7.8	9.47	1195.6	5	2.7	0.3	11.91
5.1	7.78	9.1	1197.4	4.9	2.7	0.295	12.1
5.4	7.89	10.3	1192.7	4.8	2.7	0.294	12.13
5.6	8.04	11.26	1188.8	6.3	3.1	0.289	12.47
5.3	7.98	11.13	1196.1	6.2	2.9	0.313	12.31
5.2	7.88	10.39	1201.6	5.6	2.8	0.308	12.46
5.2	7.83	9.92	1200.9	5.4	2.8	0.299	12.25
5.2	7.81	9.63	1197.9	4.8	2.7	0.296	12.19
5.4	7.9	10.6	1199	5.4	2.7	0.294	11.76
5.6	8.06	11.63	1191.6	6.6	3	0.298	12.19
5.3	8.01	11.56	1195.3	6.7	3	0.311	12.38
5.2	7.92	10.82	1205.8	6.3	2.8	0.314	12.22
5.2	7.87	10.35	1201.4	6.2	2.8	0.309	12.26
5	7.9	10.35	1203.3	5.3	2.8	0.301	12.21
5.2	8	11.39	1201.7	6.8	2.9	0.301	12.31
5.3	8.2	12.66	1194.3	8.3	3.7	0.301	12.83
5	8.36	14.12	1193.4	8.1	3.3	0.323	13.65
4.4	8.41	15.1	1222.5	9.9	3.5	0.297	13.7
4.4	8.46	14.52	1225.4	10.3	3.4	0.281	14.09
4.7	8.56	15.7	1216.3	10.7	2.8	0.265	13.71
5	8.65	17.13	1194.6	12.5	3.1	0.193	13.17
5.2	8.64	16.22	1171	12.8	3.7	0.215	13
5	8.64	17.75	1165.9	12.9	4.2	0.245	13.21
4.9	8.64	16.4	1166	12.7	3.9	0.283	13.22
4.7	8.63	16.67	1167.3	11.5	3.5	0.249	13.21
4.9	8.67	18.03	1171.4	13.7	3.3	0.226	12.48
5.2	8.72	18.67	1158.8	15.5	3.5	0.201	12.9
5.1	8.7	17.98	1157.6	15.1	3.7	0.213	13.28
5	8.68	17.28	1157.7	15.4	3.7	0.22	13.09
5	8.68	18.16	1157.4	15.8	3.5	0.228	13.36
4.9	8.66	17.62	1166.9	14.8	3.6	0.218	12.93
5	8.53	18.56	1152.9	16	3.5	0.207	12.21
5	8.62	19.15	1164.3	17	3.4	0.196	12.83
5	8.59	18.76	1165.6	15.5	3.3	0.209	13.13
4.9	8.58	15.97	1169.3	16.8	3.5	0.207	13.12
4.7	8.56	18.3	1168.8	16.5	3.3	0.211	12.93
4.7	8.55	16.94	1170.3	16.7	3.2	0.202	12.85
5	8.61	19.01	1167.8	17.4	3.2	0.186	13.02
5.1	8.69	18.05	1160.5	19.4	3.8	0.18	13.11
4.9	8.65	19.24	1168.9	19.9	3.8	0.208	13.29
4.7	8.63	17.29	1168.8	22.1	3.8	0.204	12.89
4.7	8.6	18.42	1169.1	19	3.7	0.206	12.81
4.7	8.59	18.25	1173.3	19.5	3.5	0.2	13
5.2	8.66	18.53	1168.1	22.6	3.6	0.187	12.5
5.2	8.74	20.61	1160.8	22.8	4	0.19	12.94
5	8.7	20.16	1166.5	21.4	4	0.199	12.72
4.9	8.66	18.71	1166.2	22.2	3.9	0.203	12.82
4.7	8.64	18.12	1171	22.6	4	0.196	12.56
4.7	8.61	18.4	1171.6	22.2	3.7	0.196	12.82
4.7	8.64	16.79	1168.9	23.1	3.9	0.188	12.75
4.7	8.69	19.58	1167.5	23	3.8	0.191	12.59
4.7	8.64	17	1173.4	24.5	3.8	0.18	12.74
4.7	8.63	16.4	1172.6	20.9	3.7	0.187	12.54
4.6	8.61	17.58	1177.3	22.6	3.6	0.185	12.78
4.6	8.58	17.69	1178	21.9	3.7	0.178	12.62
4.9	8.66	17.63	1173.4	23.8	3.8	0.176	12.64
5	8.75	20.01	1167.3	24.8	4.2	0.18	12.56
4.7	8.72	19.81	1171.2	24.3	3.9	0.192	12.64
4.8	8.7	19.09	1172.3	25.4	4.2	0.175	12.53
4.7	8.66	19.28	1176	25.2	4	0.178	12.48
4.4	8.65	18.75	1174.1	23.8	3.8	0.177	12.47
4.9	8.7	19.31	1170.8	24.8	3.7	0.174	12.12
5	8.78	20.12	1161.2	27.7	4.2	0.174	12.39
4.9	8.74	20.1	1172.2	23.7	4.2	0.173	12.32
4.9	8.73	19.79	1172.8	28.1	4.2	0.176	12.47
4.7	8.7	15.81	1174.6	26.6	4.1	0.179	12.38
4.7	8.67	19.19	1174.5	28.2	3.9	0.179	12.43
4.6	8.73	19.4	1177	25.5	3.9	0.176	12.3
4.7	8.76	20.37	1173.2	28.4	4.3	0.098	12.35
4.7	8.7	18.97	1175.1	24.5	4.1	0.106	12.64
4.7	8.66	16.74	1183.8	26.3	4.1	0.106	12.36
4.6	8.64	18.45	1175.2	24.2	4	0.106	12.37
4.4	8.64	17.21	1177.3	24.5	3.6	0.11	12.33
5	8.66	18.66	1182.5	25	4	0.098	12.28
5.2	8.73	16.91	1173.6	29.3	4.6	0.099	12.16
4.9	8.64	18.28	1181.8	24.5	4.4	0.113	12.23
4.6	8.61	17.91	1185.8	23	4	0.116	11.92
4.4	8.52	17.17	1192.5	22.4	4	0.11	12.21
4.7	8.51	17.09	1194.7	20.2	3.8	0.108	12.13
4.9	8.59	17.85	1188.8	23.6	4	0.107	11.71
5.2	8.66	17.84	1183	25.4	4.4	0.107	12.15
4.9	8.65	17.23	1181.3	23.9	4.3	0.114	11.88
4.9	8.62	18.14	1192.7	24	4	0.107	11.64
4.9	8.58	16.66	1192.6	22.2	3.8	0.1	11.78
4.6	8.62	18.26	1181	24.1	3.6	0.095	11.92
5	8.69	18.85	1184.3	23.5	3.8	0.092	11.81
5.2	8.74	19.71	1180.8	26	4.2	0.08	11.86
5	8.69	18.86	1184.3	23.7	4.1	0.1	11.62
4.9	8.66	17.19	1187.5	20.9	4	0.099	11.65
4.7	8.63	16.84	1191.4	22	4	0.092	11.71
4.7	8.61	16.84	1193.3	20	3.9	0.094	11.63
4.9	8.68	19.74	1185.5	25	5.5	0.094	11.58
5	8.76	17.4	1184.6	24.4	5.9	0.098	11.76
4.9	8.72	19.32	1186.1	25.2	5.7	0.098	11.69
4.7	8.7	19.33	1185	20.4	5.7	0.1	11.49
4.6	8.66	19.35	1191.3	24.6	5.7	0.099	11.86
4.6	8.64	19.07	1194.9	20.9	5.5	0.099	11.78
4.9	8.72	19.76	1188.4	25.4	5.5	0.093	11.66
5	8.79	18.9	1191.9	25.7	5.7	0.103	11.75
4.9	8.73	19.47	1188.2	25.4	5.8	0.092	11.68
4.7	8.67	19.44	1189.1	24.8	5.9	0.1	11.9
4.4	8.67	18.57	1192.6	22.7	5.8	0.108	11.94
4.6	8.65	18.58	1195.5	23.5	5.7	0.104	11.9
4.9	8.75	19.16	1192.9	25	6.1	0.1	11.95
5.1	8.83	21.27	1179.3	30.9	6.3	0.103	11.94
4.9	8.77	20.76	1187	20.9	6.1	0.107	12.21
4.7	8.7	18.71	1186.8	23.7	6	0.104	12.49
4.6	8.69	18.14	1188.4	32.8	5.8	0.113	12.12
4.6	8.67	16.59	1190	27.2	5.8	0.115	12.29
4.6	8.77	20.2	1184.7	27.8	6	0.11	12.38
4.8	8.84	20.89	1187.1	26.8	6.2	0.104	12.27
4.7	8.82	19.73	1176.3	25.5	6.5	0.098	12.6
4.7	8.78	18.97	1178.1	26.8	6.3	0.118	12.49
4.6	8.76	19.25	1180.4	26.1	6.2	0.123	12.65
4.6	8.75	20.08	1184.1	26	5.9	0.123	12.66
5	8.84	20.91	1176.4	29.8	6.1	0.111	12.47
5.2	8.9	22.04	1169.1	31.6	6.2	0.113	12.7
5	8.88	19.28	1167.1	34.2	6.4	0.115	12.44
4.9	8.83	21.62	1174.8	23.4	6.5	0.122	12.69
4.9	8.8	19.19	1170.6	26.7	6.2	0.132	12.61
